carat,cut,color,clarity,depth,table,x,y,z,price
0.56,Ideal,D,SI1,62.5,56,5.24,5.28,3.29,1608
0.24,Ideal,F,IF,61.6,57,3.97,4,2.45,678
0.33,Premium,G,VS1,60.1,61,4.48,4.44,2.68,854
0.23,Very Good,D,VVS2,61.3,59,3.91,3.99,2.42,530
0.3,Good,I,SI1,63.3,59,4.22,4.25,2.68,394
2.01,Premium,G,SI2,59.4,62,8.27,8.22,4.9,14939
0.9,Premium,F,VS2,62.4,58,6.15,6.22,3.86,4801
0.53,Ideal,G,SI1,62,60,5.18,5.2,3.22,1255
1.5,Very Good,I,VS2,59.4,61,7.41,7.45,4.41,9342
0.33,Ideal,E,VS2,61.6,55,4.46,4.5,2.76,873
0.51,Ideal,F,VVS2,61.2,56,5.17,5.19,3.17,2093
0.9,Premium,H,SI2,59.2,60,6.3,6.24,3.71,3326
1,Premium,G,VS2,62.1,58,6.43,6.39,3.98,5242
0.32,Premium,J,VS2,61.9,59,4.38,4.35,2.7,504
1.26,Ideal,F,SI1,61.4,56,6.99,6.93,4.27,7824
0.3,Ideal,H,VS1,62.3,55.1,4.29,4.32,2.68,539
0.52,Ideal,D,SI1,62.7,56,5.14,5.17,3.23,1600
0.34,Premium,E,SI1,59.3,58,4.59,4.55,2.71,612
0.4,Premium,F,VS1,62.6,58,4.68,4.72,2.94,982
0.59,Ideal,G,IF,62.5,57,5.34,5.38,3.35,2611
1.12,Ideal,G,SI1,62,55,6.68,6.65,4.13,5551
0.25,Very Good,E,VVS2,63,57,4,4.06,2.54,575
0.63,Ideal,G,SI2,62.8,56.3,5.34,5.54,3.42,1407
1.01,Premium,E,IF,62.6,58,6.44,6.37,4.01,11491
1.52,Premium,H,VVS2,63,60,7.3,7.25,4.58,12013
1.01,Very Good,F,VS2,60,63,6.46,6.48,3.88,6598
0.71,Premium,G,VS1,60.9,58,5.77,5.73,3.5,2694
1,Very Good,I,VS1,60.8,59,6.39,6.44,3.9,5557
1.26,Very Good,J,SI1,61.8,58,6.88,6.91,4.26,4989
1.12,Premium,F,VVS2,62.4,59,6.58,6.66,4.13,10028
0.31,Ideal,E,VVS2,61.8,54,4.34,4.36,2.69,864
1.03,Premium,H,VS2,61.6,61,6.51,6.44,3.99,5364
1,Good,G,VS2,63.1,61,6.33,6.38,4.01,5702
0.7,Good,D,VVS1,59.2,59,5.76,5.79,3.42,4198
1,Ideal,G,VS1,62.5,54,6.41,6.45,4.02,7223
1.27,Ideal,E,VS1,61.8,57,6.94,6.98,4.3,11840
1.06,Very Good,G,VS1,62.8,54,6.5,6.56,4.1,6663
0.3,Very Good,G,VVS2,61.6,60,4.24,4.27,2.62,684
0.2,Premium,E,VS2,59.8,62,3.79,3.77,2.26,367
0.81,Premium,J,VS2,60.6,60,6.04,6,3.65,2129
1.35,Ideal,J,VS2,61.4,57,7.13,7.1,4.37,5969
0.32,Ideal,E,VS2,62.1,55,4.39,4.43,2.74,639
0.35,Ideal,D,VS2,62.4,55,4.48,4.52,2.81,829
0.9,Ideal,I,SI2,61.9,57,6.19,6.13,3.81,2909
0.3,Very Good,G,VVS1,62.4,59,4.25,4.31,2.67,705
1,Fair,I,SI1,66,56,6.31,6.24,4.13,2912
1.03,Ideal,D,SI2,60.7,55,6.53,6.61,3.99,4752
2.14,Premium,I,VS2,60.7,59,8.28,8.33,5.04,17038
0.31,Ideal,F,VS2,61.3,57,4.3,4.34,2.65,625
1.41,Very Good,F,SI2,61.4,59,7.17,7.2,4.41,7215
0.27,Ideal,I,VS1,62.5,54,4.16,4.19,2.61,432
0.77,Ideal,E,SI2,61,57,5.91,5.93,3.61,2519
0.36,Premium,G,IF,61,59,4.6,4.55,2.79,1148
0.5,Premium,G,VS1,62.2,59,5.09,5.04,3.15,1746
0.9,Ideal,H,VS1,62,54,6.2,6.23,3.86,5013
0.41,Premium,H,SI1,61.7,60,4.71,4.75,2.92,683
1.51,Very Good,I,VS1,61.8,63,7.28,7.34,4.52,9467
1.01,Good,F,SI2,63.1,58,6.34,6.38,4.01,3768
0.4,Ideal,D,SI1,60.6,57,4.75,4.82,2.9,690
0.38,Ideal,F,IF,60.7,57,4.69,4.73,2.86,1212
1.09,Premium,H,VS2,60,56,6.73,6.68,4.02,5677
0.27,Ideal,F,VVS2,62,55,4.14,4.16,2.57,760
0.3,Premium,G,VS2,59.3,59,4.42,4.38,2.61,630
0.4,Ideal,E,SI1,60.5,57,4.77,4.81,2.9,737
0.37,Ideal,J,SI1,61.4,57,4.62,4.66,2.85,469
1.52,Premium,H,VS1,61.4,58,7.44,7.3,4.55,11621
0.4,Ideal,E,VS1,62,54,4.74,4.77,2.95,1053
0.42,Ideal,D,SI1,61.9,55,4.84,4.79,2.98,970
0.3,Ideal,F,VVS1,61.9,57,4.33,4.3,2.67,1114
1.51,Very Good,H,VS2,63.5,60,7.27,7.24,4.61,10822
1.54,Very Good,H,VS2,62.1,62,7.31,7.38,4.56,11527
0.51,Good,F,SI1,63.8,56,5.08,5.04,3.23,1312
1,Ideal,J,SI1,62.7,58,6.35,6.41,4,3788
0.32,Premium,G,SI2,62.7,58,4.35,4.39,2.74,421
1.32,Premium,F,VS2,60.9,59,7.12,7.06,4.32,10423
0.55,Premium,F,SI2,60.6,58,5.28,5.31,3.21,1175
0.31,Very Good,G,VS2,60.7,61,4.33,4.37,2.64,544
0.54,Ideal,I,VS2,60.1,58,5.28,5.34,3.19,1266
1.75,Ideal,J,VVS2,62,55,7.7,7.73,4.78,11609
0.38,Very Good,D,VS2,63.1,55,4.6,4.59,2.9,1005
1.2,Fair,H,SI2,65.6,57,6.73,6.57,4.36,3696
0.25,Very Good,F,IF,61.1,54,4.08,4.11,2.5,633
1.1,Ideal,G,VS2,61.9,57,6.63,6.57,4.09,7540
0.3,Ideal,E,VVS2,61.3,57,4.3,4.32,2.64,949
0.74,Premium,G,SI1,59.6,59,5.94,5.87,3.52,2447
1.21,Premium,F,SI1,61.1,61,6.78,6.74,4.13,5720
0.3,Good,G,VVS1,63.4,56,4.27,4.31,2.72,789
2.07,Premium,H,SI1,61.1,58,8.27,8.2,5.03,13844
2.14,Premium,J,SI2,61.5,59,8.3,8.25,5.11,13326
1.01,Good,I,VS1,59,63.5,6.5,6.57,3.86,5056
1.54,Very Good,G,SI1,61.3,59,7.38,7.41,4.53,10036
0.55,Ideal,F,SI2,62.3,57,5.22,5.27,3.27,1175
0.3,Ideal,F,IF,60.9,57,4.35,4.38,2.66,873
1.01,Good,H,SI2,63.9,58,6.35,6.32,4.05,3959
0.29,Very Good,F,VVS2,63.1,57,4.22,4.3,2.69,664
0.54,Ideal,G,VVS2,61.4,55,5.28,5.31,3.25,2424
0.52,Ideal,G,VVS2,62.1,56,5.14,5.17,3.2,1911
1.33,Premium,G,SI2,60.3,58,7.16,7.19,4.33,6565
0.3,Very Good,D,VS2,62,58,4.29,4.32,2.67,710
0.32,Good,E,SI1,62.5,61,4.32,4.35,2.71,564
1.11,Ideal,E,SI1,62.5,54,6.62,6.63,4.13,6737
0.48,Premium,E,VS2,62.5,61,5.01,4.97,3.12,1323
1.71,Premium,H,VS1,58.1,62,8.02,7.84,4.61,11161
0.71,Ideal,E,SI1,61.5,57,5.78,5.74,3.54,2329
1.01,Premium,J,VVS2,62.7,59,6.46,6.39,4.03,3897
0.3,Premium,E,VS2,61.8,58,4.31,4.36,2.68,658
0.32,Ideal,F,VS2,62.5,56,4.37,4.4,2.74,645
1.01,Good,G,VS2,57.5,62,6.58,6.53,3.77,5701
0.32,Ideal,F,IF,61.2,56,4.41,4.45,2.71,1204
2.1,Premium,J,VS2,58.3,54,8.49,8.45,4.94,12401
0.31,Ideal,G,VVS1,60.7,57,4.4,4.37,2.66,1046
0.4,Very Good,G,VVS1,60.7,55,4.81,4.84,2.93,1066
0.28,Ideal,E,VVS1,62,56,4.23,4.19,2.61,828
2.3,Ideal,I,VS2,62.6,56,8.45,8.4,5.27,18190
0.54,Ideal,E,VS2,61.1,57,5.24,5.26,3.21,1825
0.43,Ideal,D,VS2,60.7,57,4.91,4.88,2.97,1129
0.35,Ideal,H,VVS1,61.6,55,4.55,4.57,2.81,773
0.55,Ideal,E,VVS2,61.1,57,5.3,5.33,3.24,2664
0.34,Ideal,G,IF,61.9,57,4.48,4.47,2.77,1084
0.59,Good,E,VS2,61.3,62,5.36,5.4,3.3,1845
0.31,Ideal,F,VS2,62.6,57,4.33,4.27,2.69,802
0.33,Premium,G,VS1,61.6,57,4.51,4.42,2.75,797
1.52,Ideal,I,SI2,60.2,57,7.47,7.38,4.47,7661
0.52,Ideal,F,VS1,62,57,5.16,5.13,3.19,1872
1.01,Premium,D,SI1,59.2,61,6.4,6.34,3.77,5147
0.41,Very Good,H,SI1,63.3,56,4.74,4.71,2.99,876
0.32,Ideal,J,VVS1,60.8,56,4.47,4.48,2.72,494
0.36,Premium,G,VS2,62.5,58,4.51,4.55,2.83,589
1.52,Premium,E,VS2,61.8,59,7.38,7.31,4.54,14577
0.9,Very Good,E,SI2,63.2,59,6.1,6.15,3.87,3526
0.56,Fair,F,SI1,61.6,61,5.38,5.21,3.26,1176
0.71,Ideal,E,VS2,61.7,56,5.73,5.75,3.54,2709
0.26,Very Good,H,VVS2,63.4,55,4.06,4.05,2.57,565
0.7,Ideal,G,SI2,61.8,56,5.66,5.6,3.48,1966
0.35,Ideal,I,SI2,61.6,55,4.62,4.53,2.82,580
1.04,Premium,G,SI1,59.2,61,6.68,6.63,3.94,4811
1.25,Very Good,G,VS1,62.7,56,6.81,6.93,4.31,8580
0.51,Premium,F,SI1,59.4,60,5.19,5.21,3.09,1308
0.91,Ideal,I,SI2,61.6,57,6.23,6.24,3.84,3034
0.53,Premium,G,VS2,59.9,60,5.28,5.24,3.15,1435
0.7,Fair,J,VVS1,67.6,54,5.56,5.41,3.71,1691
0.4,Ideal,I,VS1,61.9,57,4.73,4.74,2.93,736
1.03,Ideal,D,SI2,62.8,56,6.46,6.43,4.05,4764
1.52,Very Good,G,VS1,59.3,59,7.48,7.55,4.46,12916
1.01,Good,E,VS2,62.5,58,6.32,6.36,3.96,6221
1.25,Premium,G,SI2,61.1,58,6.96,6.91,4.24,4340
0.38,Ideal,F,VS1,62.5,56,4.6,4.62,2.88,978
1.54,Fair,I,SI2,65,56,7.22,7.14,4.67,6375
0.9,Fair,D,SI1,60.4,61,6.24,6.22,3.76,3812
2.14,Fair,F,SI2,64.8,60,8.11,8,5.22,13825
0.92,Very Good,E,SI1,62.1,58,6.15,6.22,3.84,4562
1.5,Good,I,I1,62.6,63,7.19,7.25,4.52,4620
0.3,Ideal,G,IF,62.1,57,4.27,4.29,2.66,863
1.6,Ideal,H,SI2,61.5,55,7.53,7.55,4.64,8779
0.9,Very Good,F,VS2,59.6,59,6.27,6.31,3.75,4397
0.9,Premium,H,SI2,59.5,60,6.32,6.29,3.75,2927
0.7,Ideal,F,VS1,62.4,56,5.69,5.65,3.54,2874
0.76,Premium,I,VVS1,58.8,59,6,5.94,3.51,2790
0.71,Good,E,SI2,58.8,63,5.75,5.88,3.42,2120
1.51,Premium,H,SI2,60.2,62,7.43,7.38,4.46,7340
0.38,Very Good,E,SI2,62.5,61,4.59,4.63,2.88,590
1,Very Good,I,SI2,60.8,63,6.41,6.34,3.88,3276
0.55,Ideal,G,VVS1,61.5,55,5.28,5.26,3.24,2473
0.56,Ideal,H,VS2,60.9,57,5.32,5.36,3.25,1388
1.12,Premium,G,VVS2,62.6,59,6.61,6.58,4.13,8721
0.7,Premium,F,SI1,60,60,5.62,5.55,3.6,2596
1.1,Premium,H,VS2,61.4,58,6.68,6.62,4.08,5652
1.11,Ideal,J,SI2,62.6,54,6.61,6.64,4.15,4101
0.39,Very Good,E,VS2,61.3,61,4.66,4.7,2.87,889
0.41,Ideal,G,SI1,62.9,56,4.75,4.7,2.97,923
0.41,Ideal,E,VS1,61.5,56,4.79,4.77,2.94,1076
1.5,Good,I,SI1,63.8,56,7.26,7.15,4.59,6224
0.64,Very Good,E,VS2,63.4,54,5.52,5.49,3.49,2114
1.01,Very Good,E,SI1,62.9,58,6.35,6.41,4.01,5499
0.65,Good,I,VS1,61.1,61.7,5.55,5.59,3.4,1744
0.34,Ideal,F,VVS2,61.8,56,4.49,4.47,2.77,914
0.54,Premium,H,SI1,61,58,5.23,5.27,3.2,1154
1.51,Good,D,I1,57,64,7.53,7.48,4.28,6088
0.35,Ideal,D,SI1,60.7,57,4.57,4.53,2.76,827
2.09,Ideal,I,SI2,61.2,57,8.19,8.27,5.04,13807
0.38,Premium,G,VS1,60.6,58,4.64,4.67,2.82,833
0.51,Premium,F,VS2,62.3,60,5.1,5.07,3.17,1574
1.27,Premium,J,VS2,62.2,58,6.88,6.84,4.27,4580
0.31,Premium,G,VS1,62.1,58,4.31,4.36,2.69,542
0.31,Ideal,H,VS2,62.2,55,4.35,4.37,2.71,489
0.37,Ideal,F,SI1,61.6,56,4.61,4.65,2.85,746
0.74,Ideal,H,VS2,62.5,54,5.76,5.82,3.62,2497
0.7,Very Good,H,VS2,62.7,59,5.59,5.64,3.52,2377
0.32,Ideal,E,VS2,62,57,4.41,4.39,2.73,900
1.01,Very Good,F,VVS2,59.8,58,6.47,6.55,3.89,8212
0.59,Premium,E,VS2,60.1,59,5.46,5.42,3.27,2578
1.59,Premium,I,VS2,60.2,60,7.61,7.58,4.57,10222
0.92,Good,I,VS1,60.9,63,6.27,6.34,3.84,3723
1.01,Premium,E,SI2,62.8,57,6.41,6.36,4.01,4054
1.25,Premium,J,VS2,62,59,6.87,6.9,4.27,5170
1.05,Ideal,E,VS2,61.7,55,6.54,6.55,4.04,9624
2.01,Very Good,I,SI1,62.8,60,7.99,8.04,5.03,14811
0.7,Very Good,G,VS2,61.8,55,5.69,5.74,3.53,3026
0.7,Fair,G,VS1,56.2,65,5.93,5.88,3.32,2384
1.03,Premium,F,SI2,61.6,58,6.46,6.43,3.97,4586
0.31,Ideal,F,VVS2,61.2,56,4.39,4.37,2.68,977
1.5,Premium,H,IF,63,59,7.3,7.23,4.58,13107
0.31,Ideal,G,VVS1,61.8,54,4.39,4.41,2.72,789
1.66,Ideal,H,VS1,61.5,56,7.6,7.66,4.69,15210
0.7,Ideal,E,SI1,62.5,57,5.7,5.72,3.57,2757
0.32,Ideal,I,SI1,61.2,56,4.4,4.44,2.7,450
1.5,Premium,G,VS1,62.7,58,7.3,7.25,4.56,14234
0.9,Good,F,SI1,63.1,58,6.12,6.18,3.88,3950
0.32,Good,H,SI1,63.4,55,4.36,4.38,2.77,461
0.3,Very Good,G,VS2,61.7,56,4.32,4.35,2.67,541
1.01,Very Good,F,VVS2,60.7,59,6.4,6.46,3.9,7835
0.94,Very Good,E,SI2,62,60,6.19,6.22,3.85,3963
0.5,Very Good,E,I1,58.6,63,5.23,5.15,3.04,938
1.64,Ideal,H,VS2,60.6,57,7.71,7.67,4.66,12561
0.72,Ideal,D,VS1,60.9,56,5.79,5.86,3.55,3896
1.25,Premium,G,VVS1,62,58,6.96,6.87,4.29,7389
2.05,Very Good,H,SI1,62.5,57,8.09,8.07,5.05,17811
0.38,Ideal,E,VVS1,62.4,53.2,4.62,4.66,2.9,1245
0.41,Ideal,G,VVS2,62.2,56,4.8,4.75,2.97,1076
0.58,Ideal,H,SI1,60.6,56,5.44,5.49,3.31,1386
1.04,Very Good,G,SI2,62.9,58,6.43,6.47,4.06,4200
0.58,Ideal,G,VS1,61.5,55,5.36,5.41,3.31,1911
1.25,Ideal,H,VS2,61.1,55,6.94,6.97,4.25,8498
0.26,Ideal,E,VS1,62.3,57,4.05,4.08,2.53,556
0.8,Very Good,F,SI1,62.6,58,5.9,5.92,3.7,2862
0.3,Good,H,SI1,63.4,57,4.27,4.31,2.72,421
0.76,Very Good,D,SI2,59.1,63,5.91,5.84,3.47,2006
0.32,Premium,I,VS1,61,60,4.47,4.42,2.71,648
1.01,Ideal,E,VS2,61.4,57,6.44,6.5,3.97,6956
0.52,Very Good,J,VS2,60.7,56,5.19,5.23,3.16,1141
2.07,Premium,H,SI2,59.6,60,8.3,8.24,4.93,11094
0.91,Ideal,F,SI2,62.4,57,6.18,6.22,3.87,3812
1.04,Ideal,I,SI1,62.6,56,6.55,6.48,4.08,4543
0.76,Ideal,J,SI1,62.9,54,5.82,5.85,3.67,1896
0.3,Premium,D,VS2,60.5,58,4.38,4.35,2.64,911
0.8,Premium,G,IF,62.6,58,5.89,5.93,3.7,4268
0.55,Good,I,SI1,57.7,61,5.37,5.34,3.09,1089
0.28,Very Good,E,VS1,62.2,59,4.19,4.23,2.62,428
1.2,Very Good,H,SI2,62.9,56,6.74,6.77,4.25,5257
0.4,Good,E,SI2,64.2,57,4.7,4.68,3.01,798
1.54,Premium,I,SI1,60.9,59,7.42,7.46,4.53,8258
1.05,Premium,E,I1,61.4,58,6.53,6.46,3.99,2964
1.01,Ideal,E,SI1,60.7,57,6.52,6.49,3.95,4853
1.5,Very Good,E,SI2,63.1,57,7.32,7.27,4.6,8820
1.2,Ideal,H,VS1,60.8,58,6.85,6.91,4.18,7473
0.5,Good,I,VS2,60.4,64,5.12,5.08,3.08,1047
1.03,Ideal,G,VS2,61.8,56,6.54,6.48,4.02,6241
1.38,Good,J,SI2,63.7,58,7.06,7.01,4.48,4598
0.32,Ideal,F,VVS1,61.5,56,4.41,4.43,2.72,867
0.24,Ideal,F,VVS2,62.6,57,3.93,3.96,2.47,552
4.5,Fair,J,I1,65.8,58,10.23,10.16,6.72,18531
0.3,Good,I,VS1,63.7,58,4.25,4.23,2.7,608
0.33,Premium,F,VS2,60.1,58,4.47,4.45,2.68,854
0.32,Ideal,D,VVS2,62.2,56,4.37,4.41,2.73,790
0.55,Very Good,E,SI1,63,59,5.25,5.17,3.28,1406
1.13,Premium,E,SI2,61.4,59,6.78,6.7,4.14,4936
1.16,Premium,G,SI2,62.5,58,6.72,6.68,4.19,4969
0.3,Very Good,G,VS2,63,55,4.29,4.31,2.71,526
0.57,Ideal,H,VVS1,60.9,56,5.38,5.36,3.27,2052
1.02,Premium,J,VS2,58.9,60,6.57,6.53,3.86,3651
0.5,Very Good,H,VS2,62.9,58,5.08,5.1,3.2,1337
0.52,Premium,E,VS2,60.9,58,5.2,5.18,3.16,1646
1.01,Very Good,F,SI2,61,60,6.44,6.48,3.94,4121
1.22,Very Good,E,SI2,63.3,56,6.78,6.75,4.28,5739
0.31,Ideal,E,VS1,60.4,57,4.37,4.4,2.65,734
0.31,Ideal,F,VVS1,60.7,57,4.41,4.39,2.67,1140
0.58,Ideal,F,VS1,60.6,55,5.41,5.48,3.3,2117
0.3,Premium,J,VS1,62.6,58,4.31,4.28,2.69,506
0.75,Good,E,VS2,59.7,65,5.85,5.8,3.48,2717
1,Premium,G,VS2,62.2,58,6.54,6.49,3.94,6048
1.21,Premium,J,VS1,59.5,60,6.99,6.9,4.13,5556
1.16,Ideal,H,SI1,62.2,55,6.79,6.74,4.21,5554
1.39,Good,F,SI2,63.8,55,7.05,7.08,4.51,6969
0.55,Ideal,G,VS2,62.4,56,5.23,5.25,3.27,1448
0.92,Ideal,F,SI2,62,54,6.26,6.32,3.9,4065
0.7,Ideal,F,SI1,61.2,55,5.74,5.76,3.52,3119
0.33,Ideal,D,VVS2,61.1,56,4.46,4.44,2.72,1021
2.14,Premium,F,SI2,58.2,61,8.5,8.45,4.93,17742
1.07,Good,F,VS2,57.6,60,6.83,6.79,3.92,6828
0.7,Very Good,G,SI2,60.6,58,5.72,5.77,3.48,2057
0.35,Ideal,J,VS1,62.6,53.7,4.51,4.54,2.83,483
0.51,Very Good,F,VS1,59.9,63,5.22,5.16,3.11,1812
0.25,Very Good,E,VVS2,62.2,61,3.98,4.03,2.49,548
1,Ideal,F,VS2,62.6,57,6.4,6.35,3.99,6804
0.71,Ideal,G,VVS2,61.5,56,5.74,5.69,3.52,3504
1.2,Very Good,J,SI1,63.1,61,6.66,6.58,4.18,4476
1.08,Very Good,F,SI2,63.4,55,6.53,6.5,4.13,3847
0.9,Good,E,SI2,62.1,63,6.09,6.12,3.79,3724
0.7,Ideal,D,VVS2,61.7,55,5.73,5.75,3.54,5539
0.7,Premium,F,SI1,60.5,58,5.77,5.84,3.51,2264
0.25,Good,E,VVS2,61.2,62,4.04,4.07,2.48,505
0.41,Premium,G,VS1,58.9,60,4.87,4.84,2.86,1076
1.51,Very Good,H,SI1,63.5,55,7.31,7.22,4.61,8541
0.81,Premium,G,VS2,62.9,58,5.94,5.88,3.72,3193
0.32,Good,D,SI1,63.7,55,4.38,4.35,2.78,756
0.9,Very Good,E,VS2,61.1,63,6.17,6.2,3.78,4134
0.64,Good,F,VS1,57.7,61,5.68,5.75,3.29,2222
0.56,Premium,G,VS1,61.2,60,5.3,5.26,3.23,1915
0.38,Ideal,G,VS2,60.4,57,4.68,4.71,2.83,726
1.11,Ideal,I,SI1,62.3,58,6.6,6.65,4.13,4771
1.53,Very Good,I,SI1,63.1,56,7.32,7.26,4.6,7797
0.7,Very Good,H,SI1,62,60,5.65,5.7,3.52,2048
0.7,Very Good,E,SI2,63.1,56,5.66,5.63,3.56,2273
0.35,Premium,E,VS2,60.4,60,4.55,4.52,2.74,984
0.33,Premium,H,VS1,61.5,58,4.46,4.39,2.72,743
0.72,Ideal,G,VVS1,61.7,54.8,5.73,5.77,3.55,3548
0.32,Premium,H,VS2,60.7,60,4.39,4.41,2.67,505
0.4,Ideal,I,VS2,61.8,56,4.73,4.79,2.94,639
0.51,Ideal,E,VVS1,61.1,54.7,5.16,5.2,3.17,2691
0.56,Very Good,G,SI1,58.8,59,5.38,5.4,3.17,1340
1.61,Good,E,SI2,60.9,62,7.46,7.57,4.58,10793
0.26,Very Good,F,VVS1,61.2,60,4.13,4.14,2.53,591
1.31,Premium,J,SI1,59.6,59,7.16,7.13,4.26,5876
1.2,Ideal,E,VVS1,61.6,57,6.83,6.78,4.19,13597
1.01,Ideal,G,VS2,62.6,56,6.41,6.44,4.02,6964
1.01,Premium,E,VS2,62.9,59,6.36,6.3,3.98,6606
1.01,Good,G,VVS1,63.1,59,6.33,6.42,4.02,7279
1,Ideal,E,VS2,59.6,57,6.43,6.42,3.83,7168
1.02,Ideal,G,SI2,62.7,57,6.44,6.42,4.03,4370
0.43,Premium,E,SI1,60.2,60,4.89,4.94,2.96,792
0.35,Very Good,D,SI1,63.3,56,4.53,4.5,2.86,772
1.02,Ideal,F,VS2,61,56,6.55,6.62,4.02,6393
0.72,Very Good,F,VS2,62.5,58,5.71,5.75,3.58,2832
0.41,Premium,F,VVS2,60.1,58,4.79,4.83,2.89,1115
1.13,Ideal,E,I1,62,55,6.7,6.66,4.14,3797
0.36,Ideal,E,VS2,60.7,56,4.63,4.65,2.82,738
0.34,Good,E,SI2,63.1,56,4.46,4.51,2.83,445
0.71,Ideal,E,SI1,62.4,56,5.68,5.7,3.55,2681
1.6,Ideal,F,VS2,62,55,7.49,7.54,4.66,18421
0.36,Ideal,F,VS1,62.5,57,4.53,4.56,2.84,789
0.31,Premium,F,SI1,60.5,60,4.37,4.39,2.65,516
0.79,Premium,G,VS1,61.3,59,5.97,5.91,3.64,3053
0.91,Very Good,E,SI2,62.8,61,6.07,6.09,3.82,3703
0.73,Premium,E,SI2,61.8,58,5.76,5.71,3.54,2278
1.03,Premium,D,SI2,61.8,60,6.45,6.42,3.98,4560
0.36,Ideal,I,VS1,62.1,57,4.54,4.58,2.83,568
0.52,Ideal,E,VVS2,61.3,56,5.18,5.2,3.18,2675
1.3,Good,J,VS2,63.6,59,6.9,6.87,4.38,5269
0.41,Very Good,E,VS1,62.8,58,4.7,4.72,2.96,1079
0.78,Very Good,D,VS1,60.5,55,6,6.03,3.64,4234
2.18,Good,H,SI2,60.4,64,8.47,8.38,5.09,16842
2.04,Very Good,I,SI1,63.1,58,8.06,7.99,5.06,15412
1.23,Premium,I,VS2,59.3,59,7.13,6.97,4.18,6199
0.39,Very Good,J,VS1,63.5,58,4.64,4.59,2.93,790
0.31,Ideal,G,VVS2,62.4,56,4.35,4.31,2.7,907
1.12,Ideal,F,VVS1,61,56,6.71,6.74,4.1,11403
1.02,Good,H,SI1,63.5,58,6.36,6.39,4.05,4604
1.27,Ideal,G,VS2,61.9,57,6.9,6.93,4.28,9489
0.71,Fair,E,VS2,64.6,59,5.62,5.59,3.62,2902
0.32,Ideal,F,VS1,61.3,56,4.4,4.44,2.71,702
1.57,Ideal,G,VS2,61.4,55,7.48,7.52,4.61,13713
0.74,Premium,G,SI2,60.1,58,5.89,5.86,3.53,2206
0.53,Premium,F,VS2,60.6,55,5.26,5.23,3.18,1753
0.37,Ideal,H,VS2,60.7,58,4.64,4.68,2.83,603
2.42,Premium,J,VS2,61.3,59,8.61,8.58,5.27,18615
1.71,Premium,J,VS2,60.3,61,7.74,7.69,4.65,8887
1.01,Very Good,H,SI1,60.2,60,6.5,6.48,3.91,4617
0.57,Fair,F,SI1,65.8,58,5.2,5.1,3.39,1133
0.31,Very Good,G,VS2,62.9,56,4.28,4.34,2.71,544
0.52,Premium,H,SI1,62.6,55,5.16,5.12,3.22,1219
1.58,Ideal,F,SI1,60.2,56,7.57,7.64,4.58,12991
0.85,Very Good,F,VS1,62,55,6.08,6.14,3.78,4293
0.34,Ideal,H,VS2,60.5,56,4.58,4.54,2.76,689
0.33,Ideal,G,VVS2,60.1,57,4.48,4.51,2.7,752
0.31,Ideal,G,VS2,62.2,54,4.34,4.38,2.71,562
0.24,Ideal,F,VVS1,62,56,3.99,4.01,2.48,678
0.91,Premium,E,VS1,62.7,59,6.19,6.15,3.87,4969
1.01,Good,G,SI2,60.8,63,6.36,6.4,3.88,3512
1.52,Premium,I,VS1,60.6,57,7.51,7.44,4.53,10300
1.28,Ideal,G,VVS1,62.1,56,6.93,6.96,4.31,11147
0.33,Very Good,G,VS1,60.1,61,4.44,4.48,2.68,666
0.43,Premium,F,VS2,59.8,58,4.89,4.94,2.94,905
0.96,Premium,H,VS2,61.7,55,6.36,6.31,3.91,4529
0.33,Ideal,F,VVS1,61.1,56,4.45,4.48,2.73,893
1.74,Very Good,F,VS2,62,57,7.65,7.7,4.76,18430
0.51,Premium,E,VS1,61.9,58,5.1,5.15,3.17,1831
0.54,Ideal,F,VS1,60.9,56,5.31,5.27,3.22,1814
2.01,Very Good,I,VS1,63.5,59,8.03,7.93,5.07,14792
0.31,Good,H,VVS2,63.6,56,4.33,4.28,2.74,802
2.07,Ideal,G,SI2,62.2,54,8.16,8.21,5.09,17614
0.52,Premium,E,SI2,61.8,54,5.18,5.15,3.19,1229
1.08,Premium,D,VS2,61.2,60,6.61,6.63,4.05,7683
0.42,Premium,E,SI1,62.8,59,4.78,4.74,2.99,992
1.01,Premium,D,SI1,61.5,61,6.47,6.37,3.95,5644
1.09,Ideal,H,SI1,62.4,55,6.68,6.59,4.14,4871
0.7,Ideal,D,VVS2,61.4,56,5.72,5.75,3.53,5539
1.02,Ideal,H,SI1,61.7,57,6.45,6.48,3.99,5047
1.24,Premium,J,SI2,62.2,58,6.94,6.82,4.28,4666
1.07,Ideal,F,VS2,62,57,6.5,6.47,4.08,6459
0.76,Very Good,J,VS2,61.2,57,5.86,5.91,3.6,2206
1.01,Premium,F,SI1,62.2,59,6.44,6.35,3.98,4418
0.27,Ideal,E,VVS1,62.3,56,4.15,4.17,2.59,622
0.92,Good,D,SI2,57.8,63,6.4,6.36,3.69,3277
1.2,Ideal,I,SI1,60.1,56,6.9,6.84,4.13,5578
0.53,Ideal,E,VVS2,61.8,55,5.16,5.19,3.2,2433
0.74,Very Good,E,SI1,61,58,5.82,5.85,3.56,2929
0.78,Very Good,D,VS1,63.2,58,5.87,5.81,3.69,3800
0.7,Very Good,E,VS1,63.4,60,5.63,5.66,3.58,3068
