carat,cut,color,clarity,depth,table,x,y,z,price
0.31,Ideal,F,SI1,62.3,56,4.38,4.35,2.72,707
1.76,Ideal,I,VVS2,60.2,58,7.84,7.87,4.73,14065
0.71,Very Good,G,VS2,62.1,58,5.65,5.71,3.53,2905
0.57,Very Good,J,VS2,60.2,62,5.33,5.4,3.23,1072
1.02,Premium,G,SI1,61.7,58,6.47,6.37,3.96,5169
0.52,Ideal,G,IF,61.5,56,5.16,5.21,3.19,2055
2.01,Good,I,SI2,63.5,60,7.86,7.94,5.02,12985
0.31,Premium,I,VS2,61.1,58,4.36,4.38,2.67,435
0.75,Very Good,E,SI1,63,55,5.76,5.79,3.64,2753
1.19,Premium,G,VS2,62.3,58,6.82,6.77,4.23,7130
1.52,Very Good,I,SI1,59.9,60,7.46,7.49,4.48,9290
0.84,Good,G,SI1,65.1,55,5.88,5.97,3.86,2872
0.7,Very Good,D,SI1,61.1,61,5.67,5.76,3.49,2724
0.28,Ideal,F,SI1,60.6,55,4.26,4.3,2.6,481
0.3,Ideal,G,VS1,61.7,57,4.32,4.3,2.66,776
0.76,Very Good,F,VVS2,62.9,58,5.76,5.85,3.65,3640
1.44,Premium,I,SI1,62.9,59,7.2,7.15,4.51,7580
0.51,Very Good,H,VVS1,63.2,57,5.06,5.1,3.21,1744
1.07,Ideal,F,SI2,61.2,57,6.62,6.59,4.04,4128
2,Ideal,E,SI2,62.3,56,8.04,7.94,4.98,12210
1.12,Ideal,F,VVS2,60.4,56,6.82,6.78,4.11,10236
1.77,Premium,F,SI1,60.3,59,7.94,7.87,4.77,11965
1.13,Premium,J,SI2,62.4,59,6.68,6.62,4.15,3987
0.38,Ideal,D,VS1,62.5,56,4.67,4.64,2.91,1140
1.57,Very Good,I,VS1,62.7,58,7.41,7.43,4.65,10682
1.08,Ideal,E,VVS1,61.7,55,6.6,6.63,4.08,14032
1.01,Ideal,E,VVS2,62.8,56,6.39,6.34,4,9254
1.51,Premium,H,VS2,61.5,58,7.45,7.32,4.45,10548
0.51,Ideal,G,VVS2,60.1,56,5.22,5.24,3.14,1813
0.34,Ideal,E,SI1,61.8,56,4.45,4.48,2.76,596
1.5,Premium,J,SI1,62.1,57,7.42,7.26,4.56,5536
0.92,Very Good,D,VS1,61.9,58,6.19,6.24,3.85,7544
0.3,Ideal,E,SI1,61.9,57,4.29,4.33,2.67,526
0.7,Good,F,SI1,63.1,57,5.61,5.65,3.55,2161
0.7,Ideal,E,SI2,62.5,54,5.68,5.71,3.56,2283
0.9,Ideal,H,SI2,62,57,6.17,6.19,3.83,3578
0.41,Good,E,VS1,63.9,53,4.75,4.7,3.02,1166
1.12,Premium,D,SI2,61.2,59,6.7,6.66,4.09,4071
1.2,Premium,H,SI1,62.4,59,6.73,6.7,4.19,5899
0.48,Very Good,I,VS1,62.4,55,4.99,5.03,3.12,1053
0.39,Very Good,G,SI1,58.9,61,4.74,4.76,2.8,703
1.43,Ideal,G,VS1,59.9,57,7.35,7.3,4.39,11302
1.01,Very Good,E,VS2,60.9,57,6.41,6.47,3.92,6399
0.32,Ideal,F,VVS1,61.7,56,4.42,4.4,2.72,990
0.4,Ideal,E,SI2,62.6,54,4.68,4.71,2.94,644
1.55,Ideal,H,SI2,62,58,7.44,7.39,4.6,9044
1.07,Ideal,F,SI2,62,56,6.51,6.55,4.09,5077
0.33,Ideal,F,SI2,61.4,55,4.46,4.5,2.75,416
1.5,Good,J,VS2,63.6,58,7.23,7.2,4.59,7308
0.75,Good,I,VVS1,63.9,61,5.7,5.67,3.63,2381
0.9,Good,G,SI1,62.2,62.5,6.08,6.1,3.78,3816
0.72,Fair,E,SI2,68.4,64,5.38,5.32,3.66,2125
0.9,Very Good,G,VS2,62.7,59,6.09,6.16,3.84,4543
0.91,Very Good,E,SI1,63.1,58,6.17,6.12,3.88,4434
0.27,Very Good,F,VS1,60.5,57,4.21,4.23,2.55,518
1.54,Fair,I,SI2,64.6,56,7.3,7.26,4.7,7727
0.33,Premium,F,SI1,60.9,59,4.45,4.42,2.7,705
0.79,Very Good,F,VS1,58.6,57,6.08,6.14,3.58,3398
0.71,Very Good,H,SI1,60.7,60,5.73,5.76,3.49,2266
1.01,Good,D,SI1,58.4,62,6.48,6.5,3.79,5700
0.4,Ideal,E,VS1,61.7,55,4.76,4.73,2.93,1125
0.41,Premium,E,SI2,61.3,59,4.8,4.85,2.96,683
1.15,Very Good,H,SI1,62.4,57,6.68,6.71,4.18,5270
0.44,Very Good,F,SI1,62.8,59,4.88,4.91,3.07,829
0.35,Premium,G,VVS1,59.3,61,4.62,4.58,2.73,984
2.12,Premium,H,SI2,59.1,59,8.47,8.43,4.99,16992
0.32,Ideal,F,VS2,62.4,55,4.43,4.41,2.76,828
0.4,Very Good,D,SI2,61.6,59,4.68,4.74,2.9,666
0.53,Ideal,G,VS2,61.4,55,5.23,5.26,3.22,1615
0.51,Very Good,G,VS2,62.9,58,5.05,5.12,3.2,1438
1,Ideal,J,SI2,62.1,56,6.41,6.34,3.96,3528
0.5,Ideal,F,VVS2,62.2,54,5.11,5.09,3.17,2160
2.18,Very Good,J,SI2,62.6,58,8.23,8.25,5.16,12853
0.4,Premium,I,SI2,62.9,59,4.68,4.63,2.93,585
0.7,Ideal,H,IF,62.2,55,5.68,5.71,3.54,3167
1,Premium,F,VS2,62.4,60,6.35,6.38,3.97,6352
0.57,Ideal,D,VS2,62.4,57,5.32,5.26,3.3,1963
1.21,Ideal,E,SI1,62.1,56,6.83,6.88,4.26,7955
1.51,Good,H,SI2,62.8,60,7.22,7.26,4.55,7929
0.43,Good,I,VS2,58,57,4.96,5.01,2.89,696
1.01,Good,E,SI1,63.1,60,6.34,6.37,4.01,4912
0.42,Very Good,F,SI1,63.4,56,4.78,4.75,3.02,926
0.52,Premium,G,VS1,61.7,56,5.21,5.17,3.2,1815
0.32,Very Good,E,VS1,64,56,4.33,4.36,2.78,630
1.04,Good,F,SI1,63.6,59,6.4,6.36,4.06,5871
0.51,Ideal,J,VS1,61.6,54,5.14,5.18,3.18,988
0.34,Ideal,H,VS2,62.2,56,4.48,4.53,2.8,537
0.3,Very Good,D,VS2,62.9,61,4.27,4.29,2.69,710
0.74,Good,F,SI2,59.3,61,5.87,5.97,3.51,2190
1.63,Ideal,J,VS1,61.8,56,7.53,7.58,4.67,9819
0.3,Very Good,G,VS2,62.1,56,4.27,4.3,2.66,541
1.33,Premium,G,VS1,62.7,58,7.01,6.96,4.38,9876
0.31,Premium,J,SI1,58.1,62,4.47,4.44,2.59,453
0.74,Premium,E,VS1,62.8,59,5.76,5.68,3.59,3357
0.42,Ideal,G,VVS1,61.2,57,4.82,4.78,2.94,1235
0.72,Very Good,E,VS2,63,57,5.69,5.73,3.6,2923
0.38,Very Good,G,VVS1,61.3,57,4.62,4.68,2.85,995
0.5,Premium,G,VVS2,60.7,57,5.14,5.1,3.11,1935
0.71,Very Good,D,VS2,62.8,56,5.67,5.7,3.57,3045
0.76,Ideal,E,SI2,62.1,56,5.85,5.88,3.64,2978
0.72,Ideal,H,SI1,62.2,58,5.72,5.76,3.57,2458
1.23,Ideal,G,VS1,61.6,57,6.84,6.9,4.23,10859
2.28,Premium,J,VS1,60.3,58,8.58,8.53,5.16,16174
0.52,Fair,F,VS1,57.2,59,5.35,5.39,3.07,1784
0.91,Premium,H,SI1,63,57,6.19,6.1,3.87,3033
0.32,Ideal,E,VS2,62.1,55,4.4,4.36,2.72,900
1.2,Ideal,F,VS2,62.3,55,6.79,6.83,4.24,8334
0.3,Ideal,G,IF,62.2,55,4.31,4.34,2.69,863
0.71,Very Good,D,VS1,62.5,58,5.68,5.71,3.56,3333
1.57,Premium,G,VS1,59.9,56,7.6,7.55,4.54,14180
0.7,Very Good,G,VS2,63.4,58,5.63,5.57,3.55,2338
0.35,Ideal,E,VS2,61.7,56,4.56,4.52,2.8,984
0.41,Very Good,D,SI1,59.2,62,4.82,4.85,2.86,738
0.52,Ideal,D,VS2,62.3,56,5.16,5.11,3.2,1919
0.7,Good,E,SI1,61.4,64,5.66,5.71,3.49,2872
0.44,Premium,H,SI2,59.3,60,5.01,4.98,2.96,759
1.18,Very Good,H,SI1,63.3,55,6.75,6.72,4.26,5815
0.7,Ideal,D,VS1,61.7,57,5.71,5.74,3.53,3419
1.06,Ideal,F,SI1,61.7,55,6.58,6.56,4.06,6363
0.53,Premium,F,VS2,62.1,58,5.21,5.16,3.22,1636
0.3,Good,H,VVS1,63.4,55,4.28,4.3,2.72,684
0.53,Ideal,E,VS2,60.7,57,5.27,5.3,3.2,1743
1.08,Ideal,G,VS2,62.1,57,6.54,6.57,4.07,5559
2.15,Ideal,H,SI2,60.3,59,8.34,8.41,5.05,16146
0.31,Premium,F,VS2,63,57,4.33,4.27,2.71,749
0.32,Premium,D,SI1,60.2,58,4.4,4.43,2.66,589
0.71,Ideal,G,VVS1,61.7,57,5.75,5.7,3.53,2930
1.5,Premium,I,SI1,62.3,57,7.28,7.22,4.52,7955
0.56,Premium,I,VVS1,60.6,59,5.33,5.29,3.22,1743
1.03,Very Good,G,SI1,62.6,56,6.41,6.44,4.02,5024
0.3,Good,H,VS1,63.4,53,4.25,4.3,2.71,526
0.71,Ideal,F,SI1,61.5,56,5.76,5.69,3.52,2633
0.42,Very Good,D,SI2,62,59,4.78,4.83,2.98,672
1.19,Ideal,G,VVS1,61.6,59,6.78,6.79,4.18,10508
0.81,Ideal,F,SI2,62.6,55,5.92,5.96,3.72,2795
1.12,Premium,F,SI2,62.4,59,6.6,6.54,4.1,3723
0.32,Ideal,G,VVS1,61.1,53,4.4,4.44,2.7,842
0.3,Ideal,E,VVS1,60.1,57,4.38,4.41,2.64,895
1.5,Fair,G,VS2,64.4,56,7.16,7.09,4.59,12787
1.04,Ideal,F,I1,61.6,57,6.51,6.46,4,3718
0.32,Good,E,VS2,64.1,54,4.34,4.37,2.79,556
1.2,Premium,G,SI2,62.8,62,6.69,6.65,4.19,4387
0.71,Very Good,F,SI1,63,56,5.65,5.72,3.58,2088
0.31,Ideal,F,IF,62.1,55,4.35,4.34,2.7,1046
0.4,Ideal,G,VVS1,61.6,57,4.75,4.76,2.93,1123
1.23,Ideal,I,SI1,62.1,58,6.82,6.86,4.25,5600
0.51,Premium,G,VS1,62.3,58,5.13,5.08,3.18,1781
0.52,Ideal,D,VS2,62.2,56,5.16,5.13,3.2,1919
1.01,Good,G,VS2,62.7,60,6.27,6.32,3.95,6126
2,Fair,D,SI1,64.8,58,7.98,7.89,5.14,15540
1.01,Premium,F,SI2,62.8,60,6.4,6.33,4,4497
0.96,Fair,F,I1,62.9,66,6.29,6.07,3.91,1917
0.3,Premium,G,VS1,61.7,60,4.28,4.24,2.63,776
0.35,Ideal,G,IF,60.2,55,4.63,4.64,2.79,979
1.5,Good,E,I1,62.4,64,7.22,7.26,4.52,4989
1.31,Ideal,I,VS2,61.7,55,7.1,7,4.35,6999
1.09,Premium,D,SI2,61.2,60,6.64,6.6,4.05,5258
3,Fair,H,I1,67.1,57,8.93,8.84,5.97,8044
0.33,Ideal,F,IF,61.5,55,4.47,4.44,2.74,1114
1.13,Ideal,I,VS1,61.9,55,6.67,6.7,4.14,6980
0.33,Very Good,D,VS2,60,62,4.47,4.49,2.69,778
1.03,Premium,I,SI1,62,58,6.47,6.43,4,4326
0.33,Ideal,H,VVS1,62.1,55,4.42,4.44,2.75,752
1.19,Very Good,D,SI2,61.1,58,6.84,6.88,4.19,6157
0.3,Ideal,E,VVS1,62.5,54,4.32,4.29,2.69,979
0.52,Ideal,E,SI1,62.1,54,5.17,5.2,3.22,1341
1.11,Good,F,SI1,62.1,61,6.58,6.62,4.1,5602
1.2,Very Good,G,VS2,63.3,58,6.74,6.66,4.24,7741
0.9,Premium,F,SI1,62,55,6.2,6.16,3.83,4183
0.4,Ideal,E,VS2,62.4,55,4.71,4.74,2.95,912
0.33,Ideal,E,VS2,60.3,57,4.51,4.54,2.73,723
0.51,Ideal,G,VS2,61.8,55,5.15,5.18,3.19,1557
1.02,Premium,H,SI2,60.9,58,6.53,6.41,3.94,4113
0.34,Ideal,H,VVS1,61.1,56,4.51,4.56,2.77,751
0.55,Ideal,F,SI2,61.2,56,5.23,5.29,3.22,1175
1.01,Very Good,E,SI1,62.8,59,6.41,6.45,4.04,5416
0.75,Ideal,F,SI1,61.5,55,5.88,5.9,3.62,3336
1.4,Good,D,SI1,63.8,60,7.01,6.95,4.45,8624
1.25,Ideal,E,SI2,62.3,58,6.86,6.89,4.28,7289
0.27,Very Good,E,VVS1,61.3,57,4.15,4.18,2.55,682
0.7,Fair,G,VS2,64.9,57,5.55,5.54,3.6,2479
0.24,Very Good,F,VVS1,61.8,58,3.95,3.98,2.45,478
0.7,Good,H,VS2,64.2,58,5.58,5.61,3.59,2330
0.32,Very Good,G,VVS1,58.1,59,4.49,4.53,2.62,842
0.41,Ideal,G,VS2,60.7,56,4.77,4.82,2.91,801
1.06,Ideal,H,SI2,60.6,59,6.63,6.6,4.01,4267
0.4,Ideal,F,VS2,62.7,56,4.77,4.73,2.98,1080
0.72,Ideal,E,SI1,62.7,55,5.64,5.69,3.55,2886
1.01,Premium,D,SI1,62,60,6.37,6.4,3.96,6066
1,Ideal,F,SI1,61.9,56,6.41,6.36,3.95,5292
0.3,Ideal,F,VS1,61.3,55,4.32,4.36,2.66,570
0.8,Premium,E,SI1,62.9,60,5.89,5.87,3.7,3091
0.85,Very Good,F,VS2,62.2,56,6.01,6.08,3.76,3705
0.71,Premium,E,SI1,60.4,62,5.72,5.67,3.44,2441
0.32,Ideal,J,VS2,62.2,57,4.38,4.36,2.72,504
0.91,Premium,D,SI1,62.8,57,6.17,6.12,3.86,4228
0.72,Ideal,F,VS2,61.9,54,5.77,5.74,3.56,2568
0.4,Good,F,IF,63.5,58,4.69,4.7,2.98,1404
0.31,Ideal,F,IF,62.2,55,4.35,4.37,2.71,914
0.23,Very Good,G,VVS2,62.9,55,3.88,3.92,2.45,431
0.41,Very Good,E,VVS2,63.8,58,4.67,4.7,2.99,1019
0.71,Ideal,G,SI1,61.1,57,5.79,5.73,3.52,2307
0.83,Ideal,I,SI2,61.2,59,6.03,6.06,3.7,2444
0.77,Good,E,SI2,58.1,63,6.02,6.06,3.5,2371
0.31,Ideal,G,VVS1,61.6,56,4.35,4.39,2.69,816
0.92,Premium,G,SI2,62.9,58,6.21,6.15,3.89,3650
0.38,Ideal,I,VS1,61.9,54.7,4.63,4.68,2.88,703
1.19,Premium,J,VS2,62.8,57,6.78,6.7,4.23,4761
0.24,Very Good,E,VVS2,60.3,58,4.03,4.06,2.44,552
0.38,Ideal,E,VS1,61.6,56,4.65,4.67,2.87,1000
0.91,Very Good,E,VS2,62.9,55,6.13,6.17,3.87,4823
1.73,Good,E,SI1,64.2,58,7.54,7.5,4.83,14479
0.73,Ideal,G,VS1,61.5,56,5.8,5.77,3.56,3270
1.15,Ideal,J,SI1,61.8,57,6.73,6.67,4.14,4347
0.41,Premium,F,VS1,60.8,58,4.82,4.76,2.91,1076
0.71,Ideal,E,VS1,60.4,57,5.75,5.81,3.49,3464
1.81,Premium,H,SI2,62,60,7.79,7.75,4.82,11460
0.3,Ideal,D,SI1,62,53,4.33,4.35,2.69,524
1.07,Ideal,G,SI2,61.1,57,6.61,6.65,4.05,4021
1.11,Good,H,SI2,63.5,60.3,6.49,6.58,4.15,4456
0.91,Very Good,F,SI2,62.5,58,6.1,6.16,3.83,4334
1.7,Premium,G,SI2,62.2,59,7.68,7.6,4.75,7414
0.4,Premium,G,VVS2,59.7,58,4.8,4.78,2.86,1050
1.01,Very Good,G,VS1,62.8,58,6.34,6.37,3.99,6152
1.82,Premium,H,SI1,62,59,7.81,7.77,4.83,14949
2.13,Ideal,H,SI2,61.8,57,8.21,8.25,5.09,15288
1.05,Ideal,H,SI2,61.2,57,6.55,6.62,4.03,4331
0.75,Premium,D,SI1,58.9,60,5.99,5.97,3.52,3105
0.35,Ideal,G,VS1,61.9,55,4.52,4.53,2.8,706
0.74,Very Good,I,VS1,63.4,57,5.81,5.76,3.67,2353
0.41,Premium,E,SI2,59.5,62,4.84,4.8,2.87,818
1.22,Ideal,I,SI1,60.2,58,6.96,6.9,4.17,5807
0.43,Very Good,G,VVS1,61.3,57,4.85,4.87,2.98,1207
1,Good,G,VVS2,62.4,61,6.32,6.3,3.94,6748
1.5,Premium,D,SI2,59.9,62,7.4,7.37,4.42,10517
0.5,Very Good,E,SI1,61.4,63,5.06,5.1,3.12,1128
1.51,Ideal,G,VS1,61.9,57,7.37,7.34,4.55,14674
0.24,Very Good,F,VS1,59.3,57,4.07,4.12,2.43,393
0.36,Ideal,E,VS2,61.5,56.2,4.56,4.6,2.82,801
0.34,Ideal,G,VS2,62.1,55,4.46,4.49,2.78,596
0.34,Ideal,G,VVS1,61.5,56,4.47,4.5,2.75,844
0.32,Ideal,I,VS2,62.5,55,4.38,4.39,2.74,449
1.51,Premium,G,SI1,60.6,60,7.45,7.41,4.5,10267
0.91,Very Good,D,SI1,62,60,6.12,6.2,3.82,4444
0.31,Good,F,VS1,63.9,55,4.27,4.3,2.74,607
1.13,Very Good,F,SI2,62.3,59,6.65,6.68,4.15,4282
0.73,Ideal,H,VVS1,61.6,57,5.81,5.78,3.57,3005
0.9,Ideal,F,SI2,61.9,56,6.19,6.24,3.85,3796
0.75,Very Good,G,SI1,60.9,58,5.84,5.88,3.57,2545
0.3,Ideal,G,IF,62.2,55,4.3,4.32,2.68,844
0.56,Ideal,G,SI1,61.5,56,5.31,5.32,3.27,1633
1.35,Ideal,J,SI1,61.9,56,7.1,7.08,4.39,6124
0.7,Premium,H,SI2,62.1,62,5.67,5.63,3.51,1999
0.37,Ideal,G,IF,62.4,56,4.6,4.64,2.88,1033
0.52,Ideal,G,IF,61.7,56,5.15,5.19,3.19,2267
1.02,Ideal,H,VS1,62.2,56,6.48,6.42,4.01,5569
1.51,Good,I,VS2,63.7,58,7.23,7.21,4.6,9116
0.51,Premium,G,VS2,62.4,58,5.12,5.11,3.19,1546
0.57,Ideal,F,VS2,62.3,55,5.36,5.3,3.32,1760
1.01,Ideal,G,VS2,61.7,57,6.48,6.45,3.99,6104
2.5,Ideal,J,SI2,60.7,55,8.8,8.66,5.3,15990
1.22,Premium,D,VS2,59.4,59,6.99,6.92,4.13,9756
0.33,Premium,H,VS2,60.4,60,4.52,4.48,2.72,668
0.9,Very Good,F,VS1,62.4,59,6.1,6.15,3.82,4961
0.59,Very Good,H,SI1,62.8,56,5.35,5.38,3.37,1283
0.36,Very Good,D,SI1,63.4,57,4.57,4.55,2.89,851
0.31,Very Good,H,SI1,62.4,60,4.32,4.34,2.7,446
0.35,Good,G,SI1,63.8,54,4.48,4.46,2.85,669
1,Fair,F,SI1,64.8,58,6.26,6.21,4.04,4586
0.23,Very Good,F,VS1,60.9,57,3.96,3.99,2.42,357
0.53,Ideal,E,VS2,61.4,55,5.19,5.24,3.2,1707
2.01,Premium,J,SI1,60.3,56,8.02,7.96,4.82,11188
1.74,Very Good,I,SI1,58.7,60,7.84,7.9,4.62,10823
0.35,Ideal,D,SI1,61.6,56,4.49,4.53,2.78,644
1.02,Ideal,G,VS2,62.6,56,6.4,6.44,4.02,6591
0.26,Very Good,E,VVS1,62.6,59,4.06,4.09,2.55,554
0.71,Ideal,E,SI1,61.9,56,5.76,5.71,3.55,2404
0.31,Ideal,D,VS2,61.8,55,4.33,4.36,2.69,852
1,Good,D,SI2,61.1,61,6.37,6.43,3.91,4727
0.7,Ideal,G,VVS1,62.8,57,5.63,5.68,3.55,3165
0.5,Good,G,SI1,62.5,64,4.93,4.99,3.1,1197
0.92,Premium,I,SI1,60.4,59,6.31,6.24,3.79,2730
1.01,Ideal,E,SI1,60.7,57,6.52,6.49,3.95,4853
1.74,Very Good,H,SI2,62.1,59,7.65,7.78,4.79,10086
0.9,Very Good,G,SI1,63.5,59,6.07,6.11,3.87,3649
0.72,Ideal,F,SI2,60.8,56,5.82,5.79,3.53,2674
0.53,Premium,D,VS2,62.4,59,5.14,5.18,3.22,1783
0.96,Good,D,SI2,64,62,6.16,6.13,3.93,3419
1.08,Very Good,G,SI2,63.2,57,6.54,6.5,4.12,4318
1.01,Very Good,H,SI2,63.4,57,6.39,6.32,4.03,3592
0.5,Premium,E,VS2,62.1,62,5.1,5.08,3.16,1559
0.31,Ideal,J,VS1,61.9,54.7,4.34,4.36,2.69,429
0.33,Very Good,F,VS1,59.1,60,4.48,4.52,2.66,772
0.32,Ideal,D,SI1,61.3,57,4.37,4.41,2.69,589
0.42,Ideal,G,VVS1,61.6,55,4.81,4.87,2.98,1179
0.8,Ideal,F,SI2,62.4,57,5.92,5.97,3.71,2529
1.63,Very Good,G,VS1,62.5,60,7.43,7.51,4.67,14404
0.61,Very Good,E,SI1,60.1,59,5.48,5.51,3.3,1721
1.31,Premium,H,SI2,61.7,59,7.03,6.98,4.32,4548
0.56,Ideal,D,VS2,61.1,56,5.3,5.33,3.25,1963
0.9,Premium,E,SI2,61.7,58,6.18,6.11,3.79,3830
0.9,Good,G,SI2,58.5,61,6.28,6.33,3.69,3350
0.9,Premium,H,VS2,61.2,61,6.18,6.08,3.75,4355
0.31,Very Good,G,VS2,63.4,59,4.32,4.29,2.73,698
0.7,Very Good,E,VS2,61,60,5.74,5.77,3.51,2850
0.7,Ideal,H,VVS1,61.5,57,5.69,5.73,3.51,3517
1.07,Very Good,G,VS1,60.9,55,6.6,6.64,4.03,6998
0.26,Ideal,E,VS1,62.3,57,4.05,4.08,2.53,556
0.32,Ideal,E,VS1,61.6,57,4.35,4.39,2.69,758
0.54,Ideal,E,SI1,61.5,57,5.25,5.22,3.22,1637
1.29,Premium,H,VS2,61.2,60,7.03,6.95,4.28,7153
1.5,Very Good,G,VS2,61.1,60,7.4,7.3,4.49,13528
0.31,Ideal,G,IF,61.7,55,4.36,4.39,2.7,891
1.31,Premium,H,SI1,62.4,58,7.02,6.96,4.36,7527
0.31,Ideal,G,VS2,62.2,56,4.34,4.31,2.69,698
1.23,Ideal,H,VS2,62.8,56,6.76,6.84,4.27,7900
0.92,Good,G,VS2,63.4,57,6.17,6.23,3.93,4243
0.35,Ideal,E,VS1,61.9,56,4.51,4.53,2.8,829
0.76,Ideal,E,VS1,62.1,57,5.82,5.87,3.63,2947
0.3,Ideal,E,SI1,61.6,54,4.32,4.35,2.67,499
0.33,Ideal,E,VVS1,61.7,56,4.48,4.46,2.76,1052
0.72,Good,E,SI2,57.9,56,5.93,5.85,3.41,2308
0.51,Premium,G,VS2,62.4,58,5.11,5.12,3.19,1438
1.07,Premium,D,IF,60.9,58,6.67,6.57,4.03,18279
1.55,Ideal,G,VS2,61.6,56,7.44,7.49,4.6,14106
0.32,Ideal,D,VS2,62.4,57,4.38,4.34,2.72,972
0.9,Ideal,J,VS1,62.1,57,6.16,6.18,3.83,3418
0.81,Ideal,H,SI2,63,57,5.94,5.9,3.73,2313
0.6,Ideal,F,VS2,61.5,56,5.43,5.47,3.35,2358
0.61,Ideal,H,IF,59.4,59,5.55,5.59,3.31,2461
0.3,Premium,F,VVS1,62,59,4.24,4.28,2.64,868
0.5,Good,D,SI1,63.6,58,5.05,5.08,3.22,1436
1.01,Good,I,VS1,64.2,60,6.35,6.27,4.05,3484
0.32,Ideal,D,VS2,61,57,4.42,4.46,2.71,758
1.16,Ideal,D,SI2,62.5,56,6.7,6.8,4.23,5615
0.55,Ideal,E,VS1,62,56,5.27,5.24,3.26,2107
0.43,Ideal,G,VVS2,60.9,57,4.86,4.89,2.97,1408
0.54,Premium,H,VS2,61.6,58,5.24,5.22,3.22,1389
0.28,Very Good,H,SI1,61.5,56,4.21,4.24,2.6,360
1.22,Ideal,G,VS1,62.5,57,6.82,6.77,4.25,8608
1.23,Ideal,G,VS1,61.2,56,6.92,6.98,4.25,9119
1.1,Ideal,G,VVS2,60.5,56,6.76,6.7,4.07,9215
0.36,Ideal,G,SI1,62.7,55,4.54,4.59,2.86,537
0.3,Ideal,G,VVS1,61.7,55,4.31,4.35,2.67,747
0.33,Very Good,D,SI2,63.3,53,4.42,4.39,2.79,631
0.5,Ideal,H,SI1,62.2,57,5.07,5.09,3.16,1140
0.3,Good,H,SI2,63.9,57,4.27,4.24,2.72,485
0.3,Very Good,G,VS1,62.4,58,4.22,4.24,2.64,605
0.32,Ideal,F,VS1,61.3,55,4.4,4.44,2.71,725
0.34,Ideal,D,SI1,62,56,4.47,4.5,2.78,626
1.56,Ideal,J,VS2,62.4,57,7.39,7.46,4.63,7809
1.2,Ideal,E,SI2,61.3,56,6.85,6.88,4.21,6006
0.31,Premium,G,IF,61,59,4.33,4.36,2.65,924
0.3,Very Good,F,VVS2,62.5,56,4.26,4.29,2.67,730
1.68,Premium,G,VS1,58.2,57,7.89,7.85,4.58,13445
1.03,Very Good,G,VS2,62.9,56,6.43,6.45,4.05,6164
0.72,Ideal,D,SI2,61.8,56,5.75,5.78,3.56,2618
0.42,Ideal,F,SI2,62.1,56,4.83,4.8,2.99,851
0.33,Premium,E,VS2,60.7,58,4.49,4.47,2.72,928
0.51,Ideal,F,SI1,61.1,55,5.22,5.16,3.17,1593
2.03,Premium,J,SI1,62.1,59,8.12,8.06,5.02,12979
0.31,Ideal,E,VS1,61.8,56,4.33,4.34,2.68,734
0.3,Premium,G,VVS1,61.8,59,4.33,4.28,2.66,1013
0.26,Very Good,E,VS1,63,59,4.03,4.06,2.55,453
0.81,Premium,H,VS1,62.6,58,5.96,5.9,3.71,2972
0.72,Ideal,J,VVS2,61.5,57,5.74,5.77,3.54,2150
1,Fair,H,SI1,55.2,64,6.69,6.64,3.68,3830
1,Very Good,G,VVS1,62.3,55,6.34,6.44,3.98,8246
0.35,Ideal,H,IF,60.8,56,4.61,4.63,2.81,931
1.02,Very Good,E,VS2,63.3,57,6.37,6.43,4.05,6582
0.5,Fair,D,VVS2,67.6,57,4.95,4.84,3.31,1980
2.51,Very Good,I,SI2,62.3,57,8.69,8.76,5.44,18090
2.01,Very Good,I,VS1,62.9,59,7.94,8.03,5.02,18041
0.71,Fair,G,VS2,65.7,56,5.51,5.54,3.63,2274
0.95,Premium,E,SI2,60.7,59,6.36,6.3,3.84,4070
0.9,Premium,H,VS2,62.7,59,6.15,6.1,3.84,4082
0.3,Ideal,F,IF,61.8,54,4.34,4.36,2.69,886
1.21,Premium,I,SI1,60.6,56,6.97,6.89,4.2,5556
0.81,Good,E,I1,64.1,59,5.89,5.85,3.76,2608
1.22,Very Good,F,SI1,60.5,58,6.91,6.97,4.2,7372
1.11,Premium,G,VS2,59,59,6.79,6.76,4,6713
0.74,Premium,G,SI2,62.5,56,5.81,5.75,3.61,2398
2.27,Fair,J,I1,67.6,55,8.05,8,5.43,5733
0.4,Premium,H,VS1,62.7,59,4.63,4.71,2.93,731
0.27,Very Good,E,VVS2,61.2,60,4.16,4.17,2.55,606
1.5,Good,E,SI1,58.9,61,7.43,7.5,4.4,11179
1.16,Ideal,G,VS1,60.9,55,6.79,6.84,4.15,9248
1.22,Ideal,D,VS2,61.7,56,6.89,6.86,4.24,10538
0.51,Very Good,D,SI1,63.5,56,5.08,5.06,3.22,1574
0.31,Premium,E,VS1,60.2,58,4.43,4.38,2.65,942
0.7,Ideal,I,VS2,62.5,54,5.68,5.71,3.56,2390
0.9,Good,G,SI1,65,57,5.96,6.01,3.89,3615
0.71,Premium,I,VVS1,63,58,5.68,5.66,3.57,2572
1.07,Ideal,G,SI1,61.9,55,6.62,6.57,4.08,5444
0.26,Premium,E,VVS1,61.7,59,4.1,4.14,2.54,599
1.07,Premium,F,SI2,61.7,58,6.58,6.55,4.05,4446
0.7,Premium,G,VS2,62.2,61,5.59,5.54,3.46,2657
0.41,Premium,E,VVS1,61.2,58,4.74,4.8,2.92,1057
