carat,cut,color,clarity,depth,table,x,y,z,price
1,Very Good,D,SI1,63.1,56,6.34,6.3,3.99,5645
0.41,Premium,E,VS1,61.8,58,4.73,4.75,2.93,1079
0.73,Ideal,H,IF,62.3,55,5.77,5.79,3.6,3785
0.3,Ideal,I,SI1,61.3,56,4.33,4.32,2.65,506
1.1,Very Good,F,VS2,61.1,57,6.65,6.71,4.08,6987
2.11,Very Good,I,SI2,63.8,54,8.13,8.19,5.21,12937
0.7,Ideal,F,SI1,61.5,56,5.74,5.7,3.52,2348
0.38,Very Good,E,SI2,61.6,57,4.61,4.65,2.85,633
0.52,Premium,G,SI1,59.6,62,5.23,5.18,3.1,1338
0.32,Ideal,D,SI1,62.1,54,4.4,4.45,2.75,715
0.36,Good,D,SI1,63.2,56,4.52,4.56,2.87,619
1.5,Very Good,H,VS2,62.8,57,7.25,7.3,4.57,10959
0.3,Ideal,G,IF,62.1,55,4.31,4.35,2.69,895
0.91,Very Good,J,VS2,61.6,59,6.13,6.25,3.81,3290
0.4,Ideal,H,VVS2,62.2,56,4.7,4.75,2.94,877
0.51,Very Good,F,SI1,61.8,57,5.1,5.13,3.16,1374
0.81,Ideal,D,SI1,61.9,57,6.01,5.97,3.71,3353
0.39,Premium,G,VS1,62.6,58,4.66,4.7,2.93,855
1.3,Ideal,E,IF,62.3,54,6.97,7.03,4.36,15874
1.01,Premium,H,VS2,61.6,59,6.41,6.39,3.94,5260
0.59,Ideal,G,VVS2,61,57,5.41,5.44,3.31,2024
0.84,Very Good,F,VVS2,60.4,62,6.1,6.15,3.7,4318
0.72,Ideal,D,SI2,60.5,57,5.82,5.89,3.54,3176
0.32,Ideal,F,VVS2,62.1,54,4.42,4.44,2.75,739
1.01,Good,D,VS1,64.1,55,6.29,6.38,4.06,8339
0.32,Ideal,E,VS1,61.1,56,4.42,4.45,2.71,713
1.6,Very Good,H,SI1,63.2,55,7.46,7.41,4.7,9946
1.83,Ideal,H,SI1,61.5,56,7.87,7.81,4.82,15032
1.57,Ideal,I,VS2,61.5,56,7.49,7.56,4.63,9912
1.23,Very Good,H,I1,61.9,60.6,6.79,6.85,4.22,3835
1.06,Very Good,F,SI1,59.6,60,6.61,6.68,3.96,5491
0.34,Premium,F,VS2,61.2,59,4.49,4.53,2.76,686
0.31,Premium,E,VS2,61.6,59,4.35,4.32,2.67,872
0.51,Ideal,I,SI2,60.8,56,5.14,5.26,3.16,1051
1.11,Good,D,SI2,60.1,63,6.68,6.7,4.02,4877
0.39,Ideal,F,VVS1,60.9,55,4.75,4.8,2.91,1089
0.44,Premium,D,VS1,60.2,59,4.93,4.91,2.96,1232
0.32,Ideal,E,VVS1,61.7,55,4.42,4.39,2.72,1020
0.31,Ideal,E,VS2,62,55,4.35,4.33,2.69,872
0.71,Fair,J,VS2,64.4,56,5.64,5.6,3.62,1826
1.12,Ideal,F,VS2,62.1,56,6.63,6.67,4.13,8251
0.41,Ideal,F,VVS1,61.8,57,4.79,4.75,2.95,1356
1.02,Premium,H,I1,62.5,60,6.41,6.39,4,3199
1,Ideal,G,SI2,62,53,6.42,6.45,3.99,4551
1.02,Very Good,H,SI1,61.2,57,6.47,6.53,3.98,4875
0.3,Ideal,I,SI2,62.4,54,4.32,4.34,2.7,367
1.03,Premium,E,SI2,61.8,59,6.47,6.42,3.98,4845
0.4,Good,E,SI1,63.8,56,4.74,4.7,3.01,882
0.34,Ideal,E,SI1,61,57,4.48,4.51,2.74,596
1,Good,F,SI1,62.5,57,6.28,6.39,3.96,4504
1.3,Premium,H,SI1,59.9,59,7.18,7.12,4.28,7498
0.51,Very Good,E,VS1,62.8,57.1,5.07,5.1,3.2,1970
0.73,Fair,E,VVS2,57.4,59,5.99,5.95,3.43,3813
1.03,Premium,E,VS1,59.6,59,6.57,6.59,3.92,7677
0.74,Premium,I,SI2,61,60,5.8,5.75,3.52,2051
0.31,Ideal,F,VVS1,62.2,53,4.35,4.37,2.71,840
0.38,Ideal,F,VVS2,61.3,55,4.71,4.72,2.89,963
0.35,Ideal,H,VVS1,62.3,55,4.51,4.55,2.82,798
1.73,Ideal,E,SI1,61.9,57,7.74,7.66,4.77,15842
0.56,Ideal,F,VS1,62.7,56,5.25,5.3,3.31,1787
0.3,Good,G,VVS1,63.4,56,4.27,4.31,2.72,789
1.28,Ideal,G,SI2,61.8,56,6.95,6.99,4.31,6833
1,Premium,H,VS1,62.4,58,6.43,6.4,4,4950
0.31,Ideal,G,IF,62.5,56,4.33,4.37,2.71,871
0.72,Ideal,E,SI1,62.9,54,5.76,5.72,3.61,2590
0.9,Premium,D,SI1,62.8,59,6.18,6.14,3.87,4612
1.75,Premium,H,SI1,61.4,59,7.79,7.69,4.75,13081
1.34,Very Good,G,VS2,60.7,59,7.04,7.07,4.28,9127
1.5,Premium,F,VS2,61.1,58,7.33,7.36,4.49,14071
1.21,Very Good,F,VS2,60.1,58,6.85,6.92,4.14,10283
1.52,Ideal,G,VS2,61.4,56,7.39,7.47,4.56,14692
1.01,Very Good,E,SI1,62.8,57,6.35,6.39,4,5411
1.04,Ideal,E,SI1,62.6,53,6.49,6.52,4.07,6260
1.21,Premium,E,SI2,61.5,58,6.86,6.79,4.2,6223
0.37,Very Good,G,VS2,61.2,57,4.59,4.63,2.82,649
1.38,Premium,G,VS1,62.4,58,7.14,7.09,4.44,10850
0.51,Premium,D,SI1,63,59,5.11,5.05,3.2,1574
0.52,Ideal,G,IF,61.5,56,5.21,5.16,3.19,2164
0.3,Ideal,G,VVS2,61.8,57,4.29,4.32,2.66,665
1.03,Very Good,F,SI2,62.4,59,6.38,6.45,4,4503
0.57,Very Good,F,SI2,60.1,56,5.4,5.42,3.25,1235
0.34,Premium,G,VS2,61.2,59,4.43,4.49,2.73,596
1.01,Premium,F,VS2,60.7,60,6.51,6.58,3.97,6159
0.33,Ideal,F,VS2,61.3,56,4.43,4.47,2.73,666
0.3,Premium,D,VS2,60.7,60,4.37,4.33,2.64,911
1.12,Premium,G,SI1,59.8,58,6.79,6.76,4.05,5329
1.12,Premium,I,SI1,62,56,6.73,6.65,4.15,4641
1.5,Very Good,H,SI2,63.1,57,7.16,7.27,4.55,7495
2.01,Ideal,E,SI2,62.1,57,8,7.88,4.93,13387
0.3,Ideal,I,SI1,61.8,57,4.3,4.34,2.67,382
0.31,Premium,E,VS1,61,58,4.37,4.39,2.67,734
0.4,Good,D,VS1,64,55,4.67,4.7,3,742
0.35,Ideal,E,VS1,61.6,57,4.5,4.53,2.78,829
0.9,Very Good,G,VS2,63.1,56,6.14,6.04,3.84,4309
0.62,Ideal,F,VS1,62,54,5.46,5.5,3.4,2406
0.71,Very Good,E,SI2,61.9,63,5.74,5.69,3.54,2375
0.8,Premium,G,VS2,59.6,59,6.09,6,3.6,3136
1.2,Very Good,G,SI1,62.8,57,6.68,6.73,4.21,6526
0.34,Ideal,D,SI1,61.5,53,4.53,4.51,2.78,803
0.38,Ideal,G,VS2,62.2,56,4.62,4.64,2.88,766
0.72,Very Good,J,SI1,58.3,62,5.87,5.93,3.44,1886
1.01,Ideal,G,SI1,60.8,56,6.53,6.49,3.96,5204
1,Ideal,G,VVS1,62.3,56,6.4,6.29,3.95,7644
1.71,Very Good,J,VS1,61.9,59,7.6,7.69,4.73,10428
0.5,Ideal,E,VVS2,61.5,57,5.09,5.12,3.14,2236
1.53,Premium,H,VS1,60.8,59,7.41,7.36,4.49,11413
0.97,Premium,F,SI1,59.9,59,6.39,6.36,3.82,4726
0.77,Ideal,E,SI2,62,54,5.89,5.92,3.66,2563
1.01,Ideal,F,VS2,61.6,56,6.48,6.45,3.98,7229
0.26,Ideal,F,VVS2,61.6,57,4.1,4.08,2.52,769
1.22,Very Good,G,VS1,62.2,58,6.75,6.81,4.22,8633
0.32,Good,F,VS2,63.3,57,4.34,4.38,2.76,602
0.31,Ideal,G,IF,61.7,56,4.38,4.34,2.69,988
0.77,Ideal,F,VS1,60.9,58,5.91,5.95,3.61,3655
0.4,Good,E,SI1,63.2,56,4.69,4.74,2.98,687
0.32,Ideal,D,VS2,61.9,55,4.39,4.43,2.73,758
0.51,Premium,H,VS2,60.9,60,5.19,5.16,3.15,1202
1.71,Ideal,H,SI1,61.4,57,7.63,7.74,4.72,12416
1.11,Premium,E,SI1,61.3,58,6.61,6.66,4.07,5802
1.09,Ideal,E,SI2,61.6,55,6.64,6.6,4.08,5127
0.57,Ideal,D,VS2,61.8,56,5.31,5.34,3.29,1998
0.58,Ideal,F,SI2,62,57,5.35,5.32,3.31,1332
0.34,Ideal,I,SI1,61.9,57,4.44,4.48,2.76,459
0.53,Very Good,G,VS1,63,58,5.15,5.17,3.25,1607
1.07,Premium,H,SI1,60,60,6.65,6.61,3.98,5123
0.38,Ideal,I,VS1,61.6,55,4.68,4.73,2.9,700
1.2,Ideal,H,SI1,62.9,57,6.79,6.76,4.26,5510
1.01,Fair,G,VS1,66.8,61,6.15,6.06,4.08,4864
0.34,Ideal,D,VVS1,61.7,57,4.52,4.49,2.78,1211
0.33,Very Good,J,VVS2,62.1,56,4.44,4.45,2.76,499
0.71,Ideal,E,VS1,62.4,56,5.75,5.7,3.57,2877
0.32,Ideal,D,VS1,60.3,57,4.42,4.44,2.67,780
0.74,Ideal,F,SI2,61.6,55,5.81,5.87,3.6,2410
0.4,Ideal,H,SI1,62,56,4.68,4.74,2.92,666
0.52,Ideal,H,VVS1,60.7,57,5.23,5.25,3.18,1639
0.3,Ideal,E,VVS2,61.4,55,4.32,4.34,2.66,837
1.31,Premium,D,VVS1,62.8,55,7.01,6.95,4.38,17496
0.52,Ideal,E,VS2,61.7,55,5.16,5.21,3.2,1689
1.31,Very Good,J,SI1,62.5,55,6.97,7.05,4.38,5382
0.6,Ideal,I,SI1,62.2,58,5.37,5.41,3.35,1342
0.61,Very Good,D,VS1,62.4,59.1,5.42,5.45,3.39,2429
0.32,Ideal,F,VVS1,62.5,53,4.4,4.43,2.76,854
0.7,Ideal,F,SI1,61.4,57,5.69,5.67,3.49,2596
0.46,Ideal,I,SI1,61.9,55,4.97,4.98,3.08,850
0.51,Premium,F,VS2,62.1,58,5.09,5.12,3.17,1569
1.01,Premium,E,SI1,59.2,60,6.56,6.51,3.87,5656
1.21,Premium,J,SI1,59.7,60,6.9,6.93,4.13,4492
0.41,Ideal,F,VS2,60.8,56,4.81,4.8,2.92,1107
0.72,Premium,G,SI1,60.6,62,5.81,5.77,3.51,2246
2.71,Premium,E,SI2,60.4,59,9.13,9.03,5.48,17146
1.51,Very Good,H,VS2,62.4,55.6,7.28,7.33,4.56,12108
0.37,Ideal,D,VS2,61,56,4.65,4.7,2.85,876
0.31,Ideal,G,SI2,60.5,57,4.36,4.4,2.65,408
2.09,Premium,J,SI1,62.2,59,8.23,8.16,5.1,13864
0.71,Ideal,I,VVS1,62.4,57,5.67,5.71,3.55,2530
1.51,Premium,G,SI1,60.4,58,7.46,7.38,4.48,10655
1.01,Ideal,F,SI1,62.7,55,6.45,6.4,4.03,5416
1.44,Very Good,D,VS2,63.1,56,7.15,7.12,4.5,10967
1.01,Ideal,E,SI1,60.8,56,6.48,6.51,3.95,5534
0.7,Ideal,I,SI1,61.8,57,5.67,5.72,3.52,2436
0.79,Ideal,F,SI1,62.8,56,5.88,5.9,3.7,2878
0.3,Premium,G,SI2,62.5,59,4.27,4.31,2.68,394
0.91,Ideal,E,SI2,61.8,56,6.19,6.27,3.85,4160
0.96,Ideal,G,SI2,62.1,57,6.32,6.27,3.91,3871
1.5,Ideal,F,VS2,60.2,55,7.45,7.51,4.5,14281
1,Very Good,H,SI1,61.9,58,6.3,6.37,3.92,4953
0.8,Very Good,F,VS1,63.8,55,5.84,5.89,3.74,3603
2.48,Very Good,I,SI2,63,62,8.58,8.62,5.42,17448
1.01,Premium,G,SI1,59.6,61,6.52,6.47,3.87,4672
1.1,Very Good,I,VS1,61,59,6.65,6.67,4.06,4878
2.33,Ideal,I,VS2,62.4,57,8.52,8.47,5.31,15073
1.5,Very Good,D,VS1,60.2,59,7.3,7.36,4.41,15600
1.21,Premium,H,VS1,62.5,59,6.8,6.74,4.23,7555
1.02,Ideal,D,SI1,62.2,56,6.43,6.47,4,6340
0.92,Ideal,F,VS2,61.2,56,6.25,6.3,3.84,5805
0.33,Ideal,G,VS1,62.1,54,4.47,4.45,2.77,854
2.47,Premium,I,SI2,62.5,56,8.65,8.6,5.39,14970
0.33,Premium,E,SI2,59.7,58,4.53,4.48,2.69,594
2.77,Premium,H,I1,62.6,62,8.93,8.83,5.56,10424
0.41,Ideal,F,VS2,61.1,56,4.8,4.83,2.94,863
1.01,Ideal,D,SI2,61.6,57,6.42,6.46,3.97,4916
0.72,Ideal,I,VS2,61.8,56,5.72,5.77,3.56,2650
0.3,Premium,H,VVS1,61.8,58,4.32,4.36,2.68,684
0.7,Very Good,I,VS2,62.1,56,5.7,5.74,3.55,2188
1.51,Premium,G,VS2,59.6,57,7.52,7.49,4.47,12696
0.24,Ideal,F,VVS2,61,56,4.05,4.08,2.48,678
0.52,Good,D,VS2,63.4,56,5.09,5.16,3.25,1701
0.61,Very Good,G,VVS2,62.3,59,5.4,5.45,3.38,2351
0.31,Premium,I,SI1,60.7,60,4.37,4.33,2.64,523
1.01,Very Good,E,VVS1,63.1,57,6.39,6.36,4.02,10891
0.51,Very Good,D,SI1,61,60,5.15,5.18,3.15,1569
0.9,Good,H,VS2,61.9,58,6.14,6.18,3.81,3989
0.3,Ideal,F,VS1,61.4,56,4.33,4.37,2.67,658
0.31,Very Good,G,VS2,62.6,56,4.33,4.37,2.72,559
1.54,Ideal,G,VS2,60.6,57,7.55,7.49,4.56,13761
1,Very Good,G,VS2,62.4,58,6.31,6.38,3.96,6449
0.75,Very Good,E,SI1,61.5,58,5.82,5.86,3.59,2923
1.09,Ideal,D,SI1,62.8,54,6.6,6.62,4.15,6259
0.41,Ideal,I,SI1,61.6,56,4.79,4.82,2.96,639
0.4,Premium,F,VVS2,62.2,59,4.7,4.65,2.91,1163
1.02,Ideal,E,VS1,62.6,56,6.45,6.42,4.03,8545
1.21,Very Good,H,VS1,63.4,55,6.76,6.81,4.3,6973
0.67,Fair,F,SI1,56,67,5.81,5.78,3.25,1642
1.53,Ideal,I,VS2,62.3,57,7.3,7.35,4.56,9189
0.71,Very Good,I,VS1,63.1,57,5.68,5.58,3.55,2202
0.52,Ideal,F,VVS1,59.8,59,5.21,5.25,3.13,2251
1.59,Premium,J,VS2,62.6,59,7.43,7.45,4.66,7811
2.01,Good,I,SI2,64.6,57,7.82,7.88,5.07,12681
0.9,Premium,F,SI2,61.6,58,6.23,6.15,3.81,3457
0.51,Good,G,VS2,63.9,56,5.07,5.1,3.25,1343
1.05,Ideal,F,SI1,61.8,57,6.54,6.51,4.03,4816
2,Ideal,G,SI2,62.2,57,8.13,8,5.02,11988
0.35,Ideal,H,VVS2,62.5,57,4.48,4.54,2.82,706
0.47,Ideal,D,VVS1,62,54,4.99,5.01,3.1,2460
1.01,Very Good,G,I1,62.4,59,6.35,6.41,3.98,3288
1.03,Premium,H,SI2,62,60,6.47,6.41,4,3749
0.52,Ideal,H,SI1,62,55,5.16,5.2,3.21,1730
1.28,Premium,I,VS2,61.7,60,7.05,6.95,4.32,6762
2,Very Good,I,SI1,58.5,58,8.24,8.28,4.83,15249
0.71,Fair,G,VS2,57,66,5.83,5.81,3.32,2623
1.21,Premium,F,VS1,61.9,58,6.82,6.76,4.2,10245
0.3,Very Good,D,VS2,62.9,61,4.27,4.29,2.69,710
0.51,Premium,F,VS1,60.7,59,5.11,5.13,3.11,1627
0.51,Ideal,H,IF,62,54,5.14,5.18,3.2,1879
1.02,Premium,D,IF,61.5,60,6.52,6.45,3.99,15370
1.01,Very Good,F,SI1,62.9,57,6.35,6.4,4.01,6075
0.9,Good,E,SI2,63.2,57,6.06,6.15,3.86,3401
1.01,Very Good,G,SI1,62.8,56,6.35,6.43,4.01,5049
1.51,Ideal,I,VS2,62.6,56,7.27,7.32,4.57,9069
0.25,Premium,E,VS1,61.5,60,4.02,4.04,2.48,435
0.31,Ideal,H,VS1,62.2,57,4.34,4.37,2.71,544
0.53,Ideal,G,VVS1,61.8,56,5.18,5.2,3.21,2005
1.01,Ideal,G,VS1,62.9,57,6.43,6.39,4.03,6176
1.02,Good,G,VS2,63.7,57,6.24,6.31,4,5943
0.91,Ideal,I,VVS2,60.6,57,6.25,6.27,3.79,4663
0.38,Ideal,E,VVS1,61.8,56,4.67,4.62,2.87,1211
0.51,Premium,D,SI1,60.9,59,5.19,5.13,3.14,1687
1.2,Premium,H,VS2,62.8,59,6.75,6.7,4.22,6666
0.82,Ideal,J,VS2,61.6,56,6,6.04,3.71,2741
0.81,Premium,G,VS2,61.4,60,6.02,5.99,3.69,3193
2,Very Good,H,SI2,61,57,8.02,8.18,4.94,14340
0.33,Ideal,F,VS2,62.3,55,4.47,4.42,2.77,854
0.4,Good,E,VVS2,57.7,62,4.82,4.88,2.8,981
0.57,Very Good,G,VS1,59.3,56,5.38,5.44,3.21,1648
0.38,Very Good,F,VS2,61.3,57,4.67,4.7,2.87,685
0.5,Ideal,G,VVS2,62.1,55,5.09,5.05,3.15,1935
0.3,Ideal,F,VS1,61.8,55,4.32,4.36,2.68,795
2.27,Premium,J,VS1,62.4,58,8.36,8.41,5.23,16994
0.6,Very Good,G,VVS1,61.2,56,5.41,5.46,3.32,2528
1.09,Premium,D,SI2,61.2,60,6.6,6.64,4.05,5164
1.08,Ideal,G,IF,61.3,57,6.59,6.62,4.05,8873
0.71,Ideal,H,IF,62,54,5.71,5.75,3.55,3190
0.54,Ideal,D,VS2,61.8,56,5.24,5.21,3.23,1993
0.54,Very Good,D,VS1,59.9,57,5.38,5.3,3.2,1988
0.5,Ideal,F,SI1,59.9,56,5.09,5.36,3.13,1282
2.02,Very Good,H,VS2,61.5,59,8.08,8.21,5.01,17887
1.54,Premium,E,SI2,59.9,60,7.49,7.38,4.46,8408
0.3,Good,F,VVS1,63.7,59,4.17,4.24,2.68,752
1.14,Very Good,D,SI1,62.7,59,6.64,6.67,4.17,6464
0.43,Premium,G,SI1,62.6,59,4.82,4.8,3.01,929
0.52,Ideal,G,SI1,62.6,56,5.16,5.13,3.22,1338
0.33,Premium,G,VS1,60.3,58,4.5,4.52,2.72,621
0.31,Premium,H,VS2,62.2,59,4.38,4.34,2.71,628
0.75,Ideal,F,SI1,61.5,55,5.88,5.9,3.62,3336
0.56,Premium,E,VS2,61.8,56,5.31,5.28,3.27,1915
0.52,Ideal,F,VVS2,60.8,55,5.21,5.25,3.19,2359
1.31,Ideal,H,SI1,60.8,56,7.12,7.08,4.32,7519
0.7,Ideal,D,SI1,61.8,56,5.63,5.73,3.51,2872
0.3,Very Good,H,VS1,63.4,53,4.3,4.25,2.71,675
0.73,Ideal,E,SI2,60.9,57,5.8,5.83,3.54,2559
2.36,Ideal,I,SI2,62.8,55,8.47,8.5,5.33,16707
1.09,Ideal,E,SI1,61.1,55,6.66,6.7,4.08,5935
0.71,Ideal,J,SI2,61.3,56,5.73,5.78,3.53,1901
0.9,Very Good,I,VS2,62.8,52,6.19,6.23,3.9,3764
1.06,Ideal,E,VS2,61.3,57,6.54,6.57,4.02,9092
1.01,Very Good,G,VVS1,61.8,59,6.47,6.41,3.98,8373
0.41,Ideal,D,VVS2,61.1,56,4.78,4.81,2.93,1105
0.71,Very Good,E,VS1,63.3,59,5.64,5.67,3.58,2946
0.9,Ideal,G,SI2,61.4,56,6.19,6.23,3.81,4044
1.51,Very Good,E,SI2,58.8,58,7.53,7.61,4.45,9727
1.55,Ideal,J,VS2,61.7,57,7.37,7.42,4.56,7416
0.32,Very Good,G,SI2,60.7,61,4.42,4.47,2.7,388
1.2,Ideal,H,VVS1,60.2,57,6.87,6.94,4.15,9604
0.46,Ideal,E,VVS1,62.6,57,4.89,4.98,3.09,1586
1.28,Ideal,H,VS2,62.3,56,6.97,6.89,4.32,7098
0.24,Very Good,I,VVS1,62.3,57,3.95,3.98,2.47,336
0.41,Premium,J,VS1,62.1,58,4.75,4.79,2.96,647
0.93,Ideal,I,SI1,61.9,57,6.23,6.21,3.85,3359
0.5,Premium,D,VS2,61.4,59,5.15,5.11,3.15,1845
0.54,Ideal,G,VVS2,60.6,56,5.26,5.27,3.19,1985
0.5,Fair,H,VS1,67.1,58,4.94,4.89,3.3,1134
1.21,Ideal,H,VS2,62.8,55,6.79,6.74,4.25,5882
1.04,Ideal,E,SI1,62.4,57,6.48,6.53,4.06,5528
0.57,Ideal,E,VS1,60.5,57,5.33,5.38,3.24,1884
0.4,Premium,J,VS2,62.5,60,4.71,4.67,2.93,765
2.1,Ideal,H,SI1,61.7,53,8.3,8.19,5.09,15035
0.52,Very Good,D,VS2,63.4,56,5.16,5.09,3.25,1828
1.21,Ideal,F,SI2,61.8,57,6.82,6.87,4.23,5996
0.81,Premium,E,SI2,62.5,59,5.97,5.9,3.71,2901
0.5,Very Good,D,VS2,63.4,57,5.09,5.04,3.21,1758
0.72,Very Good,E,SI2,59.8,58,5.84,5.86,3.5,2345
1.04,Ideal,H,SI2,62.1,56,6.5,6.48,4.03,4484
0.52,Very Good,E,VS1,59.8,61,5.19,5.22,3.11,1840
0.31,Premium,H,VS2,61.3,60,4.36,4.32,2.66,628
1.03,Good,I,I1,57.9,59,6.67,6.62,3.85,2540
0.76,Very Good,H,SI1,61.4,57,5.89,5.94,3.63,2557
1,Very Good,E,SI1,63.3,57,6.3,6.36,4.01,5051
0.71,Premium,F,SI2,62,59,5.68,5.65,3.51,2343
1.01,Ideal,E,SI1,62,57,6.38,6.45,3.98,5235
0.52,Ideal,D,SI2,61.7,55,5.17,5.2,3.2,1292
0.41,Good,E,VVS2,63.1,58,4.72,4.75,2.99,1060
1.5,Ideal,G,SI2,61.4,56,7.38,7.34,4.52,8736
0.7,Ideal,G,IF,61.3,56,5.72,5.73,3.51,3949
1.51,Ideal,J,VS1,61.6,58,7.35,7.43,4.55,8067
0.7,Good,G,SI1,64.6,59,5.49,5.54,3.56,2137
0.28,Ideal,E,VS1,62,57,4.17,4.2,2.59,598
1,Premium,E,SI2,62.6,56,6.43,6.39,4.01,4077
0.31,Ideal,E,VS2,61.8,54,4.34,4.37,2.69,680
0.33,Ideal,E,VVS1,61.7,56,4.42,4.46,2.74,984
0.56,Ideal,I,SI1,61.9,57,5.25,5.29,3.26,1212
0.38,Ideal,I,SI1,62.3,56,4.58,4.63,2.87,581
0.91,Ideal,I,VS1,62.1,57,6.2,6.23,3.86,3906
0.4,Ideal,G,VVS1,61.3,56,4.74,4.75,2.91,977
0.74,Ideal,H,VS1,61,55,5.86,5.88,3.58,3254
1.23,Premium,I,SI2,62.4,58,6.86,6.82,4.27,5269
2.01,Ideal,G,SI2,61.7,57,8.13,8.1,5.01,18259
0.41,Ideal,D,SI1,61.4,56,4.8,4.77,2.94,1015
0.31,Ideal,H,SI1,61.1,56,4.35,4.39,2.67,464
0.33,Premium,E,VS2,61.5,59,4.42,4.46,2.73,723
1.03,Premium,F,SI2,61.6,58,6.43,6.46,3.97,4503
1.5,Premium,I,VS2,62.3,60,7.25,7.19,4.5,9479
0.53,Good,I,SI2,63.6,58,5.08,5.11,3.24,942
0.39,Ideal,G,VS1,61.8,55,4.72,4.76,2.93,802
1.5,Very Good,I,VS1,60.4,59,7.35,7.42,4.46,9759
0.41,Ideal,E,VVS1,61.5,56,4.81,4.82,2.96,1444
0.41,Good,F,SI1,63.3,57,4.69,4.72,2.98,755
0.47,Good,F,VS1,64,60,4.96,4.87,3.15,1353
1.38,Very Good,H,SI2,62.3,60,7.07,7.12,4.42,6369
0.31,Ideal,E,VS2,61.6,57,4.35,4.38,2.69,680
0.52,Ideal,F,VVS1,62.3,56,5.14,5.16,3.21,2333
2.51,Very Good,H,SI2,63.6,58,8.51,8.59,5.44,18029
1.01,Fair,D,SI1,66,57,6.29,6.22,4.13,5385
1.05,Ideal,G,VS1,61.3,57,6.51,6.58,4.01,7027
1,Premium,F,SI1,62.4,58,6.39,6.27,3.95,3528
0.31,Ideal,G,VVS2,62.5,53,4.37,4.4,2.74,677
0.75,Ideal,F,SI2,62.1,55,5.83,5.87,3.63,2586
0.38,Ideal,E,VVS1,62.4,56,4.64,4.67,2.9,1267
2.18,Very Good,I,SI2,63.3,58,8.22,8.18,5.19,12220
0.51,Ideal,J,VS2,62.5,57,5.04,5.08,3.16,1080
1.12,Very Good,G,SI1,59.5,62,6.76,6.81,4.04,5088
0.56,Ideal,E,VS1,61.1,56,5.34,5.29,3.25,2117
0.4,Good,I,VVS1,63.9,56,4.68,4.64,2.98,1080
2.1,Ideal,H,SI2,63,57,8.13,8.08,5.11,16629
1.5,Good,D,SI2,60.2,65,7.37,7.34,4.43,9173
1.03,Premium,G,VS2,62.1,57,6.48,6.41,4,6146
1.51,Premium,E,SI1,58.3,59,7.52,7.47,4.37,12644
1.07,Premium,G,VS2,61.9,60,6.55,6.48,4.03,6213
1.51,Premium,I,VS2,62.3,60,7.35,7.29,4.56,8997
1.56,Ideal,F,SI1,62.7,57,7.34,7.39,4.62,11943
1.17,Ideal,I,SI2,61.8,54,6.78,6.82,4.2,4999
0.39,Ideal,E,VS1,62,54,4.68,4.71,2.91,948
0.42,Good,G,VVS1,63.6,55,4.75,4.78,3.03,1179
0.31,Ideal,I,SI1,62.2,56,4.34,4.37,2.71,418
0.63,Ideal,F,VS2,61.2,56,5.56,5.51,3.39,2182
0.74,Fair,H,SI2,62,53,5.85,5.74,3.6,1962
0.42,Ideal,E,SI1,62.3,57,4.76,4.8,2.98,773
0.91,Very Good,G,SI2,62.9,54,6.14,6.22,3.89,3615
1.23,Very Good,F,VS1,59.1,58,7.06,7.09,4.18,9694
0.3,Good,E,SI1,63.1,53,4.27,4.32,2.71,526
0.56,Ideal,H,SI1,61.6,56,5.29,5.33,3.27,1612
1.05,Premium,E,VS2,62.6,59,6.5,6.43,4.05,5645
0.4,Very Good,F,SI1,63.3,58,4.72,4.69,2.98,882
0.82,Very Good,G,SI2,62.5,56,5.99,6.04,3.76,2893
0.72,Ideal,E,SI2,62.4,57,5.73,5.77,3.59,2355
0.3,Ideal,H,VVS2,62.6,55,4.28,4.25,2.67,776
0.46,Good,F,SI2,64,57,4.88,4.83,3.11,787
2.08,Ideal,G,SI2,61.8,56,8.22,8.18,5.07,18124
0.36,Premium,E,SI1,60.9,60,4.56,4.61,2.79,631
1.01,Good,H,SI1,63.4,58,6.37,6.41,4.05,4116
1.7,Fair,D,I1,64.7,56,7.46,7.37,4.8,5617
0.9,Premium,J,SI2,63,59,6.14,6.11,3.86,2717
1.51,Very Good,I,SI1,62.7,61,7.27,7.33,4.58,8637
0.4,Ideal,G,IF,61.7,57,4.7,4.73,2.91,1229
1.05,Premium,E,SI1,61.2,58,6.57,6.53,4.01,5433
1,Ideal,F,SI1,61.9,56,6.41,6.36,3.95,5292
0.77,Ideal,E,SI1,61,56,5.92,5.94,3.62,3827
1.05,Ideal,H,SI1,61.8,56,6.52,6.58,4.05,4975
1.57,Ideal,I,SI1,62,59,7.41,7.45,4.61,9095
0.54,Ideal,G,SI1,61.9,55,5.24,5.26,3.25,1736
0.51,Premium,G,VS1,62.1,58,5.12,5.09,3.17,1662
1.01,Premium,F,VS1,62.4,61,6.39,6.36,3.98,7127
0.53,Premium,G,VS2,59.9,60,5.24,5.28,3.15,1335
0.34,Ideal,F,VS2,62.1,55,4.47,4.51,2.79,686
0.53,Very Good,E,SI2,63.1,58,5.15,5.18,3.26,1167
0.71,Good,D,VS1,59.2,56,5.84,5.85,3.46,3524
0.76,Premium,F,IF,60.6,60,5.89,5.85,3.56,4150
0.3,Premium,E,SI1,62.4,58,4.28,4.24,2.66,675
